id,name,sex,age,white,degree,work_area,years_of_experience,salary
575,Paula,F,39,True,False,Cleaning,15,34.62
576,Jessica,F,26,False,False,Transport,6,28.9
577,Jessica,F,32,True,True,Health,1,42.52
578,Oscar,M,49,True,False,Transport,31,35.31
579,John,M,62,False,True,IT,33,64.74
580,Oscar,M,44,True,False,IT,22,63.69
581,Elisabeth,F,63,False,True,Health,43,50.26
582,Tim,M,64,False,True,IT,23,105.18
583,Clara,F,30,True,True,Education,9,39.88
584,Mark,M,45,False,False,Cleaning,21,51.32
585,Clara,F,52,True,True,IT,30,57.32
586,Jessica,F,21,True,False,Transport,2,32.0
587,Mark,M,42,True,False,Cleaning,14,35.76
588,Mark,M,21,False,False,Transport,1,36.57
589,Tim,M,54,True,True,Health,30,90.16
590,Oscar,M,32,True,True,Education,3,54.08
591,Jessica,F,61,True,True,IT,7,55.38
592,Oscar,M,59,True,True,Health,40,65.77
593,Tim,M,40,False,False,IT,10,72.31
594,Steve,M,46,True,False,Transport,2,22.94
595,Steve,M,49,True,True,Education,29,43.16
596,Oscar,M,24,True,True,Health,6,63.36
597,Steve,M,48,False,True,Education,7,68.31
598,Paula,F,61,True,False,IT,15,48.26
599,Tim,M,64,False,True,IT,17,93.22
600,Steve,M,55,False,False,IT,0,29.53
601,Clara,F,48,False,False,IT,24,56.69
602,Elisabeth,F,19,False,False,Cleaning,1,20.36
603,John,M,37,True,True,Education,9,65.4
604,Mark,M,58,True,True,IT,3,61.46
605,Mark,M,32,False,False,IT,10,45.22
606,Carlos,M,23,False,False,Transport,3,47.36
607,Oscar,M,65,True,False,IT,45,50.26
608,Tim,M,28,True,False,IT,9,33.6
609,Oscar,M,60,False,False,Cleaning,38,55.09
610,Clara,F,35,False,False,Cleaning,8,33.19
611,Paula,F,53,False,False,Cleaning,19,33.56
612,Tim,M,29,True,False,Cleaning,9,43.84
613,Carlos,M,19,True,True,IT,1,66.52
614,John,M,31,True,False,IT,6,62.87
615,Steve,M,19,True,True,IT,1,81.6
616,Jessica,F,39,False,False,IT,18,53.41
617,John,M,31,True,False,Cleaning,13,38.06
618,Mark,M,54,True,False,IT,25,33.71
619,Maria,F,35,False,False,Transport,4,24.4
620,Paula,F,39,False,True,Education,1,42.64
621,Tim,M,33,False,True,Education,13,39.94
622,Jessica,F,43,True,False,Cleaning,11,29.66
623,Mark,M,58,True,True,Education,39,61.82
624,Tim,M,48,True,False,IT,20,100.32
625,Carlos,M,54,True,True,Health,36,77.64
626,Oscar,M,30,False,False,Transport,4,34.7
627,Carlos,M,30,True,False,Cleaning,3,23.81
628,Elisabeth,F,59,True,True,Education,21,57.38
629,Clara,F,61,True,True,IT,8,50.48
630,Paula,F,64,True,False,Cleaning,0,30.26
631,Elisabeth,F,20,True,True,IT,0,48.13
632,Mark,M,56,False,True,Education,5,39.56
633,Maria,F,53,False,False,Cleaning,33,37.24
634,Clara,F,20,False,True,Health,1,40.16
635,Steve,M,55,False,False,Cleaning,5,45.08
636,Tim,M,65,True,False,IT,10,38.92
637,Elisabeth,F,61,True,False,Cleaning,22,34.82
638,Elisabeth,F,65,False,False,IT,23,53.17
639,Oscar,M,40,True,False,Cleaning,5,44.34
640,John,M,63,False,False,Transport,27,18.48
641,Tim,M,37,True,False,Cleaning,16,44.98
642,Oscar,M,32,True,False,IT,10,77.01
643,John,M,30,False,False,Transport,1,43.73
644,Jessica,F,62,True,True,IT,20,44.68
645,John,M,37,True,False,Cleaning,4,50.44
646,Steve,M,62,True,True,Health,6,44.09
647,John,M,54,False,False,Cleaning,22,37.08
648,Oscar,M,31,True,False,Cleaning,0,17.47
649,Elisabeth,F,38,False,False,IT,20,55.2
650,Paula,F,32,False,True,IT,5,55.79
651,Oscar,M,18,False,False,Cleaning,0,26.38
652,Maria,F,40,True,False,Transport,0,19.0
653,Tim,M,23,False,False,IT,5,41.63
654,Steve,M,50,False,True,Health,25,42.59
655,Jessica,F,55,False,True,Education,29,43.35
656,Tim,M,61,True,False,IT,23,65.64
657,John,M,64,False,True,IT,7,61.56
658,Elisabeth,F,35,True,True,Education,12,56.21
659,Steve,M,22,False,True,IT,0,55.76
660,Maria,F,22,True,False,Cleaning,4,26.26
661,John,M,30,True,False,Transport,7,41.01
662,Carlos,M,20,True,False,IT,1,28.76
663,Oscar,M,20,False,False,IT,0,38.99
664,Paula,F,39,False,False,Cleaning,2,27.01
665,Carlos,M,49,True,False,Cleaning,19,45.85
666,Steve,M,50,True,True,IT,23,94.12
667,Jessica,F,22,True,True,Education,4,34.88
668,Paula,F,50,False,False,Transport,10,41.22
669,Oscar,M,27,False,True,Education,2,59.43
670,Steve,M,49,False,True,Education,16,59.63
671,John,M,29,True,False,Cleaning,1,32.31
672,Paula,F,21,True,True,Education,1,49.36
673,Elisabeth,F,42,True,False,Cleaning,23,34.42
674,Mark,M,23,True,True,Education,1,36.74
675,Maria,F,51,False,False,IT,29,68.1
676,John,M,63,False,True,Education,6,65.0
677,Maria,F,26,True,False,IT,6,54.98
678,Mark,M,38,True,True,Education,4,63.95
679,Jessica,F,31,False,False,Transport,8,26.89
680,Elisabeth,F,58,False,False,IT,8,36.66
681,Maria,F,65,True,False,Transport,43,30.83
682,Carlos,M,20,True,True,IT,1,57.46
683,Paula,F,41,False,False,Cleaning,11,25.04
684,Elisabeth,F,39,False,False,IT,10,52.08
685,Oscar,M,23,False,False,IT,2,44.35
686,Mark,M,23,False,False,Transport,5,42.14
687,Paula,F,47,False,True,Education,25,48.83
688,Steve,M,37,False,False,IT,0,60.99
689,Clara,F,60,True,True,IT,24,61.86
690,Carlos,M,58,True,True,Education,23,69.57
691,Jessica,F,39,False,False,Cleaning,17,31.21
692,Clara,F,24,False,False,Cleaning,5,27.79
693,Jessica,F,28,False,False,Cleaning,8,22.65
694,Elisabeth,F,20,False,False,Transport,0,21.79
695,Elisabeth,F,25,False,False,IT,3,43.12
696,Steve,M,64,True,False,IT,29,47.65
697,Mark,M,44,True,False,IT,12,48.81
698,Jessica,F,46,False,False,Transport,17,40.98
699,Maria,F,22,True,False,Cleaning,4,37.08
700,Clara,F,65,True,True,IT,37,69.59
701,Elisabeth,F,65,False,True,Health,40,48.48
702,Elisabeth,F,37,True,False,Transport,5,38.71
703,Tim,M,47,True,True,IT,19,72.18
704,John,M,31,False,True,Health,2,36.52
705,Paula,F,50,False,False,Transport,23,39.08
706,John,M,62,False,False,Transport,5,31.09
707,Carlos,M,54,True,True,Education,24,47.74
708,Clara,F,29,False,True,Health,0,43.59
709,Tim,M,34,True,False,Transport,0,48.75
710,John,M,52,False,True,IT,34,40.01
711,Mark,M,45,True,True,IT,17,79.26
712,Steve,M,51,False,True,Education,14,54.22
713,Steve,M,59,False,False,Transport,8,40.33
714,John,M,43,False,False,IT,2,43.63
715,Elisabeth,F,30,True,False,Transport,4,29.13
716,Elisabeth,F,25,False,True,Education,6,28.31
717,Maria,F,28,True,True,Education,0,39.17
718,Mark,M,61,False,True,Education,1,37.43
719,Steve,M,62,True,True,IT,25,90.72
720,Jessica,F,56,False,True,Health,27,59.68
721,Tim,M,52,True,False,Cleaning,33,43.89
722,Oscar,M,45,False,False,IT,20,55.65
723,Mark,M,38,False,False,Cleaning,8,34.36
724,Jessica,F,38,True,False,Transport,18,33.89
725,Elisabeth,F,31,False,False,Transport,4,35.8
726,Paula,F,39,False,False,IT,8,53.94
727,Tim,M,34,True,False,Transport,12,52.99
728,Mark,M,53,False,True,Education,25,82.74
729,Carlos,M,32,False,False,Cleaning,3,28.77
730,Elisabeth,F,19,False,False,Cleaning,0,28.28
731,Paula,F,38,True,True,Education,10,51.18
732,Steve,M,22,True,False,Transport,0,36.94
733,Jessica,F,19,False,True,IT,0,48.58
734,Oscar,M,29,True,False,Transport,1,50.22
735,Paula,F,56,False,False,Cleaning,33,31.52
736,Steve,M,49,False,False,Transport,29,69.59
737,Elisabeth,F,56,False,False,Cleaning,6,32.16
738,Steve,M,61,True,False,Cleaning,13,32.19
739,Jessica,F,40,False,False,IT,6,40.06
740,Paula,F,44,False,False,Cleaning,26,25.87
741,Tim,M,38,False,False,IT,9,66.62
742,Clara,F,50,False,False,IT,3,53.25
743,Oscar,M,53,False,True,Education,26,57.14
744,Steve,M,36,True,False,Transport,3,34.06
745,John,M,49,True,False,Transport,25,50.63
746,Clara,F,49,False,True,IT,14,49.8
747,Steve,M,57,True,False,Cleaning,3,33.56
748,Jessica,F,24,True,True,Health,2,51.18
749,Tim,M,40,True,True,Education,12,37.83
750,Clara,F,21,True,True,Education,3,41.43
751,Tim,M,59,False,False,IT,6,39.57
752,John,M,64,True,False,IT,18,31.65
753,Tim,M,40,True,False,Cleaning,22,25.97
754,Maria,F,60,True,True,Education,14,59.39
755,Maria,F,20,False,False,Transport,0,40.35
756,Jessica,F,62,False,True,IT,2,51.56
757,Paula,F,35,True,True,Education,13,46.87
758,Tim,M,22,True,False,IT,2,55.86
759,Carlos,M,32,True,False,Cleaning,11,42.51
760,Clara,F,21,True,True,Health,0,41.81
761,Oscar,M,48,True,False,Cleaning,17,35.83
762,Carlos,M,38,False,False,Transport,7,20.51
763,Clara,F,50,True,False,Transport,10,31.66
764,Steve,M,38,True,False,Transport,13,50.64
765,Paula,F,30,True,False,IT,6,48.35
766,Steve,M,55,True,True,IT,21,78.87
767,Paula,F,32,True,True,Education,10,54.13
768,Clara,F,31,True,False,IT,7,46.74
769,Paula,F,36,True,True,Health,0,47.24
770,Clara,F,42,True,True,IT,12,58.6
771,Elisabeth,F,20,True,False,IT,1,39.37
772,John,M,61,False,False,Transport,1,38.92
773,John,M,48,True,False,Transport,14,44.01
774,Jessica,F,48,True,False,Transport,0,35.32
775,Carlos,M,47,False,True,Health,19,86.16
776,Clara,F,33,False,True,Health,14,53.04
777,Paula,F,48,True,True,IT,28,59.37
778,Oscar,M,34,False,True,Health,3,34.43
779,Clara,F,43,True,False,Cleaning,8,32.35
780,Jessica,F,42,True,False,IT,8,50.19
781,Elisabeth,F,30,True,False,Cleaning,4,21.36
782,Carlos,M,60,True,True,Education,25,87.45
783,Jessica,F,38,True,False,IT,13,52.11
784,Paula,F,54,False,False,Transport,16,35.61
785,Steve,M,64,True,False,Cleaning,21,39.42
786,Carlos,M,23,True,False,Cleaning,3,15.62
787,Paula,F,42,True,False,IT,21,61.6
788,Clara,F,43,True,False,Transport,15,30.07
789,Steve,M,23,False,False,Transport,2,27.99
790,Carlos,M,60,True,False,Cleaning,40,26.53
791,Carlos,M,39,True,False,Transport,12,40.67
792,Mark,M,65,True,False,Transport,44,51.34
793,Maria,F,21,True,True,IT,0,58.16
794,Elisabeth,F,52,True,True,Education,16,44.95
795,Clara,F,45,True,False,IT,8,49.83
796,Maria,F,45,False,False,Cleaning,27,35.76
797,Paula,F,45,False,False,Transport,2,23.64
798,Clara,F,18,True,False,Transport,0,35.83
799,Clara,F,49,False,False,Cleaning,1,23.99
800,Jessica,F,36,True,True,Health,2,41.44
801,Paula,F,46,False,False,Cleaning,9,24.65
802,Tim,M,20,True,False,Transport,0,46.64
803,Maria,F,43,True,True,IT,20,64.59
804,Oscar,M,31,True,False,IT,5,71.56
805,Tim,M,49,False,False,IT,7,55.53
806,Carlos,M,37,False,False,IT,3,53.58
807,Elisabeth,F,33,True,False,IT,2,36.53
808,Tim,M,51,False,False,Cleaning,21,34.92
809,Elisabeth,F,46,False,True,Education,1,42.56
810,Paula,F,52,True,True,IT,18,61.72
811,Mark,M,41,False,False,IT,8,50.6
812,Elisabeth,F,49,True,False,IT,5,30.51
813,Oscar,M,65,True,False,IT,0,28.63
814,Mark,M,34,False,True,Education,9,62.77
815,Maria,F,31,True,False,Transport,6,41.0
816,Carlos,M,62,True,False,Cleaning,3,29.3
817,Elisabeth,F,36,False,True,Health,5,43.84
818,Tim,M,29,False,True,Health,3,48.27
819,Carlos,M,62,False,False,Cleaning,39,33.95
820,Maria,F,30,True,False,Transport,1,32.88
821,Mark,M,29,False,True,IT,0,62.89
822,Clara,F,44,True,False,IT,11,61.26
823,Steve,M,41,False,False,IT,21,30.88
824,John,M,43,True,True,IT,13,75.47
825,Carlos,M,46,False,False,IT,21,57.46
826,Tim,M,55,True,False,Transport,14,24.18
827,Carlos,M,44,True,False,Cleaning,5,46.75
828,Jessica,F,32,True,True,Health,8,48.34
829,Maria,F,58,False,False,IT,17,45.59
830,Jessica,F,22,True,False,IT,3,41.52
831,Mark,M,39,False,False,Cleaning,17,40.57
832,Jessica,F,42,True,False,IT,8,50.36
833,Maria,F,40,True,False,Cleaning,17,36.16
834,Jessica,F,54,False,False,Transport,19,34.06
835,Paula,F,32,True,True,IT,4,43.32
836,Mark,M,19,False,True,Education,0,39.06
837,Jessica,F,33,True,True,Health,11,43.54
838,Clara,F,40,False,True,Education,18,54.62
839,Elisabeth,F,24,False,True,Education,2,32.76
840,Mark,M,53,False,True,Health,30,55.07
841,Jessica,F,62,False,False,IT,11,55.16
842,Jessica,F,48,True,False,IT,30,49.66
843,Jessica,F,55,True,True,IT,28,61.56
844,Jessica,F,34,False,False,Cleaning,5,29.26
845,Elisabeth,F,55,True,False,Transport,6,32.54
846,Maria,F,49,False,True,IT,1,51.75
847,Steve,M,59,True,True,Education,19,65.13
848,Maria,F,33,True,False,Transport,3,32.25
849,Mark,M,23,False,False,IT,2,61.28
850,Elisabeth,F,24,True,False,Transport,3,38.17
851,Steve,M,50,True,True,Health,7,51.24
852,Maria,F,59,True,False,Cleaning,23,43.24
853,Clara,F,32,False,False,Cleaning,7,35.89
854,Maria,F,37,True,True,Health,13,58.49
855,Jessica,F,42,False,True,Education,17,37.18
856,Clara,F,18,False,False,Cleaning,0,30.29
857,John,M,51,True,False,IT,17,59.81
858,Mark,M,23,True,True,Education,4,54.14
859,Jessica,F,52,True,False,Cleaning,11,44.29
860,Steve,M,40,False,False,IT,2,40.02
861,Elisabeth,F,57,True,False,Cleaning,11,30.76
862,Clara,F,31,False,True,IT,9,45.04
863,Carlos,M,39,True,False,Transport,1,37.8
864,Maria,F,26,True,False,IT,3,67.42
865,Steve,M,34,True,True,IT,6,62.44
866,Elisabeth,F,36,True,False,Transport,15,37.08
867,Maria,F,36,False,False,Cleaning,0,21.28
868,Clara,F,62,False,True,Health,10,48.46
869,John,M,43,True,False,IT,7,54.93
870,Steve,M,36,True,True,Health,17,73.5
871,Steve,M,46,True,False,Cleaning,18,32.96
872,Clara,F,38,False,True,Education,9,40.07
873,Clara,F,42,True,True,Education,0,46.96
874,Mark,M,45,False,False,Cleaning,5,40.51
875,Steve,M,56,False,False,Transport,31,30.79
876,Steve,M,45,False,True,Education,13,76.62
877,Jessica,F,32,True,False,Transport,0,22.18
878,Steve,M,26,True,False,Cleaning,2,36.91
879,Clara,F,25,True,True,IT,7,56.56
880,Maria,F,42,True,False,Transport,13,56.2
881,Clara,F,24,False,False,Cleaning,5,25.95
882,Maria,F,61,False,True,IT,35,54.33
883,Jessica,F,28,True,False,Cleaning,9,34.59
884,Carlos,M,44,False,False,Cleaning,23,29.34
885,Jessica,F,57,True,True,Education,17,54.89
886,Paula,F,55,True,False,IT,25,54.37
887,Oscar,M,43,True,False,Transport,4,22.02
888,Jessica,F,54,False,True,IT,30,60.01
889,Paula,F,30,True,True,Education,4,49.27
890,Carlos,M,62,True,False,Transport,30,63.2
891,Mark,M,63,True,True,IT,39,51.7
892,Maria,F,18,True,False,Transport,0,22.77
893,Jessica,F,63,True,False,IT,5,43.62
894,John,M,45,True,False,Transport,25,32.91
895,Steve,M,30,False,False,IT,5,58.63
896,Maria,F,43,True,False,IT,25,40.6
897,Elisabeth,F,20,False,False,IT,2,39.52
898,Carlos,M,59,True,True,Health,27,60.32
899,Tim,M,55,False,False,Cleaning,27,33.58
900,John,M,57,True,True,Health,30,73.75
901,Elisabeth,F,58,True,False,Cleaning,1,22.46
902,Paula,F,27,True,False,IT,8,44.3
903,Clara,F,61,False,True,Health,5,46.66
904,Elisabeth,F,32,True,False,Transport,13,52.94
905,Mark,M,59,True,False,Transport,10,48.99
906,Tim,M,21,True,True,IT,0,59.99
907,John,M,32,True,True,Health,3,45.2
908,Jessica,F,65,True,True,IT,3,38.76
909,Elisabeth,F,58,True,False,Cleaning,19,36.88
910,Paula,F,23,False,False,Transport,2,28.54
911,Oscar,M,30,False,True,Education,2,60.61
912,Jessica,F,43,True,True,IT,7,56.57
913,Paula,F,29,True,False,IT,5,62.6
914,Jessica,F,62,False,True,Education,31,58.77
915,Steve,M,34,False,True,Education,7,76.86
916,Jessica,F,47,True,True,IT,20,64.62
917,Elisabeth,F,43,True,False,Cleaning,6,31.29
918,Maria,F,26,True,True,IT,4,58.79
919,John,M,41,False,False,IT,16,59.7
920,Jessica,F,57,True,True,IT,39,70.81
921,Paula,F,52,False,True,Education,34,51.94
922,John,M,18,False,True,Health,0,56.87
923,Oscar,M,50,True,False,IT,25,62.4
924,Carlos,M,38,False,True,IT,11,62.48
925,John,M,50,True,True,IT,32,98.95
926,Oscar,M,54,True,True,Health,7,54.58
927,Oscar,M,26,True,False,IT,3,51.16
928,Clara,F,65,True,True,IT,35,68.93
929,Tim,M,58,False,True,Education,37,75.85
930,Elisabeth,F,62,True,True,Health,30,57.6
931,Elisabeth,F,52,True,False,Transport,31,47.48
932,Maria,F,61,True,False,IT,21,60.33
933,Jessica,F,50,True,False,IT,10,50.52
934,Carlos,M,64,False,False,Transport,0,33.54
935,Maria,F,26,True,True,Education,3,46.22
936,Paula,F,50,True,True,Education,26,49.8
937,Carlos,M,64,False,False,Transport,12,43.8
938,Paula,F,43,True,True,Education,18,50.51
939,Oscar,M,25,False,False,Transport,3,31.6
940,Jessica,F,31,True,True,IT,8,62.8
941,Mark,M,23,False,False,Cleaning,5,30.76
942,Maria,F,22,False,False,Cleaning,2,36.74
943,Elisabeth,F,49,False,False,Transport,0,35.61
944,Carlos,M,50,True,False,IT,12,61.7
945,Carlos,M,31,True,False,Cleaning,0,27.84
946,Carlos,M,45,True,True,Health,7,32.92
947,Tim,M,28,True,False,IT,6,54.63
948,Elisabeth,F,48,True,False,Cleaning,1,23.06
949,Maria,F,47,False,True,Health,9,39.89
950,Jessica,F,35,False,False,Transport,2,37.83
951,John,M,18,True,False,Transport,0,52.32
952,Clara,F,23,True,True,Health,5,62.17
953,Elisabeth,F,65,False,True,IT,24,55.81
954,Jessica,F,34,True,False,Cleaning,9,29.91
955,Tim,M,24,True,False,Cleaning,3,47.17
956,Paula,F,64,True,False,IT,12,59.53
957,Tim,M,44,True,True,Education,9,41.18
958,Carlos,M,37,True,True,Education,1,51.52
959,Maria,F,28,True,False,IT,0,38.31
960,Steve,M,42,True,True,Education,24,65.46
961,Elisabeth,F,25,True,False,Cleaning,2,25.5
962,Mark,M,55,False,True,Education,19,41.47
963,Elisabeth,F,58,False,False,Transport,36,38.34
964,Oscar,M,32,True,False,IT,14,79.49
965,Oscar,M,47,False,True,IT,26,42.18
966,Paula,F,29,False,False,Transport,4,33.76
967,Clara,F,40,False,True,Education,10,47.66
968,Carlos,M,30,False,False,IT,9,51.94
969,Jessica,F,32,False,False,Transport,6,37.26
970,Steve,M,53,True,False,Cleaning,32,50.52
971,Paula,F,27,False,False,Transport,3,26.1
972,John,M,58,False,False,IT,6,46.88
973,Paula,F,64,False,False,IT,19,57.05
974,Tim,M,64,False,False,Cleaning,16,27.21
975,Clara,F,61,False,True,Education,40,39.81
976,Oscar,M,19,False,True,Health,0,57.55
977,John,M,38,True,True,Health,18,48.24
978,Carlos,M,42,True,False,Transport,8,39.85
979,Clara,F,48,True,True,Education,6,47.35
980,Jessica,F,41,False,False,Transport,7,35.88
981,Steve,M,61,True,False,Transport,3,38.28
982,Oscar,M,56,True,False,Cleaning,1,32.81
983,Carlos,M,26,True,False,IT,3,48.32
984,Jessica,F,27,False,False,Transport,1,36.02
985,Clara,F,36,True,False,Transport,10,35.74
986,Paula,F,40,True,False,Cleaning,0,19.9
987,Carlos,M,56,False,True,Health,7,47.76
988,Oscar,M,49,False,True,Health,8,50.91
989,Jessica,F,22,True,False,Cleaning,4,26.34
990,Clara,F,43,True,False,Transport,22,37.85
991,Tim,M,53,True,True,IT,24,84.88
992,Jessica,F,22,False,True,IT,1,47.58
993,Jessica,F,59,True,False,IT,25,57.34
994,Jessica,F,45,True,False,IT,27,60.18
995,Jessica,F,52,False,False,Transport,25,38.79
996,Elisabeth,F,18,True,True,Health,0,54.13
997,Mark,M,59,False,False,IT,33,72.57
998,Oscar,M,51,True,True,IT,24,83.93
999,Tim,M,62,True,True,Education,24,63.45
1000,Mark,M,52,False,False,Cleaning,27,35.1
1001,Oscar,M,52,False,True,Education,7,35.8
1002,Jessica,F,23,False,False,Cleaning,5,41.92
1003,Elisabeth,F,55,True,False,IT,15,43.01
1004,Elisabeth,F,30,False,False,Transport,6,43.51
1005,Paula,F,27,True,False,Transport,3,42.21
1006,Mark,M,42,True,True,Education,4,51.93
1007,Elisabeth,F,61,True,False,Cleaning,11,38.3
1008,Oscar,M,45,True,True,IT,2,58.57
1009,Paula,F,44,False,True,Education,19,44.11
1010,Elisabeth,F,31,True,True,IT,13,73.93
1011,Carlos,M,51,True,False,IT,15,55.51
1012,Maria,F,47,False,True,Health,26,49.85
1013,Elisabeth,F,56,True,False,IT,0,41.55
1014,Carlos,M,48,False,False,IT,11,80.92
1015,Maria,F,36,True,False,Cleaning,8,38.59
1016,Paula,F,28,True,False,Transport,8,27.6
1017,Clara,F,64,True,True,Education,20,43.24
1018,John,M,64,True,True,Education,14,50.54
1019,Paula,F,57,False,False,Transport,14,34.45
1020,Jessica,F,46,True,True,IT,27,54.14
1021,Clara,F,46,True,True,IT,2,62.3
1022,Steve,M,39,True,True,IT,7,77.44
1023,Maria,F,26,True,False,Cleaning,4,38.84
1024,Clara,F,29,True,False,Transport,8,35.49
1025,Paula,F,26,True,False,Transport,0,38.86
1026,Maria,F,55,False,False,IT,29,59.36
1027,Steve,M,28,False,False,IT,0,71.93
1028,Mark,M,30,True,False,Cleaning,3,40.19
1029,Tim,M,54,True,True,Health,4,56.31
1030,Steve,M,26,False,False,IT,5,54.51
1031,Maria,F,48,False,False,Cleaning,3,30.0
1032,Mark,M,34,True,False,Cleaning,2,41.94
1033,Oscar,M,31,True,True,IT,7,84.46
1034,Paula,F,36,False,True,Health,1,45.97
1035,Paula,F,54,True,True,Health,35,57.1
1036,Elisabeth,F,47,True,False,Transport,23,42.72
1037,Tim,M,51,False,False,Cleaning,0,28.82
1038,Oscar,M,36,False,False,IT,15,54.19
1039,John,M,27,True,True,Education,1,50.32
1040,Clara,F,50,True,True,Education,29,51.25
1041,Mark,M,20,True,False,IT,0,22.82
1042,John,M,61,True,False,IT,6,69.32
1043,John,M,56,True,False,Transport,2,51.6
1044,John,M,47,False,False,IT,9,39.28
1045,John,M,62,False,True,Health,14,63.69
1046,John,M,18,True,False,Cleaning,0,58.65
1047,Jessica,F,19,True,False,Transport,1,32.28
1048,Mark,M,56,False,False,Transport,28,53.14
1049,Elisabeth,F,29,True,False,IT,5,46.69
1050,Steve,M,26,True,True,IT,3,41.28
1051,Maria,F,47,True,False,Transport,2,23.09
1052,Carlos,M,51,True,True,Health,10,54.37
1053,Jessica,F,40,True,True,Education,21,59.41
1054,Elisabeth,F,26,True,False,IT,0,43.73
1055,Mark,M,30,True,False,Cleaning,0,25.01
1056,Carlos,M,28,True,False,Transport,4,52.67
1057,John,M,55,True,False,Cleaning,20,39.75
1058,Clara,F,57,True,True,Health,30,53.35
1059,Tim,M,35,False,True,IT,0,32.7
1060,John,M,43,False,True,Health,9,50.85
1061,Jessica,F,59,False,False,Cleaning,12,40.23
1062,Steve,M,60,True,False,Transport,19,38.1
1063,Tim,M,46,True,False,Transport,4,34.21
1064,Clara,F,25,False,False,Cleaning,1,28.65
1065,Paula,F,33,False,False,Cleaning,11,34.84
1066,Carlos,M,61,False,False,IT,16,66.3
1067,Elisabeth,F,26,False,False,IT,7,50.36
1068,Paula,F,19,False,True,Education,0,44.8
1069,Maria,F,29,True,True,Education,2,43.8
1070,Paula,F,28,False,False,IT,4,50.79
1071,Paula,F,38,True,True,Health,17,54.23
1072,Mark,M,33,False,False,IT,6,65.45
